jobID,real,guess,pNFound
9541,49.5,44.38,0.84
8160,14.0,7.33,0.71
9552,25.0,21.56,0.98
9567,6.0,2.08,0.50
7155,7.5,16.22,0.95
9577,47.0,7.17,0.82
9580,24.0,15.00,0.88
8125,14.5,21.25,1.00
8632,12.5,10.56,1.00
7774,14.0,0.67,0.00
6613,15.0,7.40,0.63
9690,74.53999999999999,38.65,0.99
9707,11.5,12.14,1.00
7015,19.0,16.63,0.70
9536,22.0,0.67,0.00
9740,7.5,9.20,1.00
9472,5.0,13.66,0.92
9197,1.5,1.49,0.50
9621,3.0,2.19,0.71
9763,1.0,0.67,0.00
9227,13.0,8.83,0.76
6864,1.5,0.78,1.00
8923,1.0,1.84,0.50
9639,5.5,3.67,0.82
9757,10.0,8.24,0.87
1907,22.5,21.57,0.76
9812,3.5,3.96,0.83
9438,18.5,17.98,0.89
6811,5.0,7.15,0.79
9791,11.5,6.27,0.95
9700,2.0,1.29,0.67
9835,2.0,2.18,0.83
5442,8.5,12.15,1.00
9851,2.0,1.69,0.67
9034,16.5,15.70,0.95
9828,35.5,9.57,0.76
9475,2.0,0.86,0.33
9878,2.5,8.85,1.00
9269,2.5,1.08,0.33
9755,5.0,1.44,0.40
9896,2.0,6.27,0.73
9906,1.0,3.34,0.60
4091,15.0,0.67,0.00
9923,5.0,4.56,1.00
7653,5.0,5.33,0.81
5835,6.0,9.71,0.88
9899,2.0,0.67,0.00
7677,68.5,32.11,0.81
6890,87.5,33.37,0.89
9997,31.5,34.43,0.89
8855,53.5,44.27,0.97
9932,2.0,4.67,0.86
10032,2.5,1.41,0.67
514,8.0,0.67,0.00
301,3.0,1.97,0.71
9561,1.0,8.73,0.95
508,2.5,1.11,1.00
9587,48.0,30.93,0.85
10128,4.0,0.67,0.00
10009,1.0,1.60,0.33
10117,2.0,1.51,0.50
10127,2.5,0.67,0.00
10136,6.0,0.90,0.33
7079,3.0,3.79,0.64
1755,9.5,21.14,0.95
10156,1.5,1.58,0.67
308,1.5,3.39,0.75
309,1.5,2.87,0.75
1756,3.0,2.03,0.75
9829,48.0,24.19,0.95
1757,2.5,1.63,0.67
9489,2.5,1.72,1.00
7060,25.0,0.00,0.53
10143,2.0,1.80,0.67
9927,1.5,0.67,0.00
10185,3.5,2.95,0.80
8993,26.0,3.99,0.50
9990,8.0,10.27,0.77
10215,3.0,3.39,0.71
1763,2.5,2.14,0.80
10243,2.0,0.67,0.00
1652,88.5,73.58,0.94
10263,12.5,0.67,0.00
8042,14.0,23.60,0.92
10193,18.0,19.79,0.87
8894,74.5,45.09,0.87
10305,6.5,0.67,0.00
10051,8.0,1.97,0.38
9912,3.5,3.93,0.70
10320,1.5,0.88,0.33
8106,5.0,2.64,0.75
10125,26.0,20.54,0.95
10354,139.0,81.60,0.90
10238,4.0,8.02,0.80
10349,123.0,0.93,0.20
9903,20.0,34.40,0.97
4901,86.0,58.51,0.93
9913,3.0,0.93,0.67
10344,96.5,25.86,0.88
10244,9.0,9.06,1.00
10151,19.0,9.34,0.70
1778,23.5,27.57,0.97
9922,24.0,16.87,1.00
10446,25.5,20.19,0.88
10461,2.5,4.47,0.92
10323,9.0,4.59,0.83
10475,43.019999999999996,4.78,0.77
8963,78.5,8.20,1.00
7167,30.0,9.69,0.79
9897,1.0,0.67,0.00
6887,63.0,5.12,0.69
10486,11.5,8.64,0.79
10497,2.5,0.67,0.00
7158,10.5,19.60,0.91
1704,1.5,2.56,0.75
7809,7.0,8.33,0.90
10488,6.5,0.92,0.33
10520,4.5,8.45,0.91
1613,19.0,25.53,0.88
8038,30.0,29.76,0.84
9908,7.5,5.96,0.88
257,6.0,55.03,0.88
10559,37.0,55.53,0.88
10564,4.0,14.21,0.85
10334,4.0,3.66,0.67
10578,3.0,4.13,0.80
10595,2.0,8.42,0.95
10582,69.0,72.21,0.93
9706,9.5,16.32,0.90
10541,3.5,1.52,1.00
3760,44.0,21.28,0.94
1749,17.5,27.83,0.88
6181,78.0,99.52,0.89
10502,12.5,11.30,0.79
10646,7.0,13.03,0.85
9804,94.0,91.57,0.94
1817,4.0,4.75,0.91
1828,3.0,1.99,0.50
1482,27.0,1.26,0.50
7488,41.0,46.30,0.90
3608,75.5,41.28,0.85
6837,69.0,43.16,0.89
10799,15.5,0.67,0.00
2895,22.0,5.37,0.87
5751,18.0,3.21,0.75
1837,9.5,11.03,1.00
10836,53.0,46.39,0.89
9420,21.5,32.28,0.96
10868,33.0,33.62,0.97
10632,12.0,0.67,0.00
9093,12.5,15.37,0.94
10679,8.0,9.15,1.00
1859,5.0,2.31,0.33
10807,2.0,0.67,0.00
10976,39.5,6.62,0.33
7153,13.0,20.37,0.78
10585,2.0,0.67,0.00
7674,21.5,32.18,0.93
10698,54.5,8.70,0.85
8374,57.0,69.23,0.83
9271,28.5,46.27,0.92
11064,30.5,36.27,1.00
1884,3.0,6.90,0.92
9914,8.5,16.09,0.94
11125,35.0,34.02,0.90
11158,7.5,3.98,0.70
8317,2.0,1.38,0.22
9633,4.0,4.18,0.67
8697,4.0,0.67,0.00
11265,1.5,0.67,0.00
11210,5.0,7.89,0.90
11020,26.0,18.82,1.00
11320,5.0,10.21,0.88
11259,1.0,1.04,0.50
11262,3.0,5.42,0.80
11329,37.5,15.14,0.29
11337,92.5,0.67,0.00
11345,10.5,0.67,0.00
11319,3.0,4.15,0.63
11357,2.5,0.67,0.00
11380,4.0,0.67,0.00
11383,2.0,0.67,0.00
1929,10.5,11.05,0.87
11252,6.0,0.67,0.00
8804,24.0,24.42,0.95
11419,2.0,1.36,0.75
11232,1.0,0.67,0.00
1939,6.0,6.29,0.84
11417,3.5,0.67,0.00
11416,4.0,6.39,0.68
1915,8.0,2.82,0.67
11532,7.05,12.66,0.95
11288,2.0,0.99,0.33
11560,1.0,0.67,0.00
136,16.5,0.67,0.00
1914,10.0,3.75,1.00
11469,2.5,1.96,0.67
557,42.5,42.24,0.90
11562,9.0,6.18,0.65
11561,10.0,10.03,0.93
10380,12.0,24.77,0.65
1961,2.5,0.67,0.00
7467,19.0,11.75,0.76
11669,2.0,1.92,0.57
697,4.0,1.15,1.00
11120,5.0,4.35,0.86
6614,107.5,33.91,0.93
11325,6.0,18.32,0.56
11727,2.5,4.29,0.79
11754,4.0,0.67,0.00
11767,2.5,1.20,0.50
11800,3.0,0.67,0.00
10738,9.5,8.69,0.67
11806,6.5,6.67,0.75
1980,2.0,3.33,0.73
11814,11.5,17.93,0.91
11825,17.0,10.47,0.88
11832,8.0,7.19,1.00
9216,44.5,36.87,0.88
11119,5.5,5.26,0.83
1826,9.0,0.67,0.00
1989,43.5,45.28,0.92
11909,1.0,1.34,1.00
12555,11.0,25.65,0.87
11773,29.5,6.58,0.89
11679,5.5,7.51,0.93
11941,1.5,0.67,0.00
9002,5.0,1.59,0.57
8729,32.0,16.11,0.93
12016,18.0,28.98,0.90
11805,1.0,0.67,0.00
12020,1.0,3.82,0.64
10018,28.5,9.75,0.87
12026,6.5,9.34,1.00
12041,8.5,1.31,0.40
12047,1.0,0.67,0.00
11926,1.0,0.67,0.00
12060,1.5,1.95,0.86
555,7.0,6.88,0.88
9121,39.5,36.02,0.88
11996,3.0,0.67,0.00
12085,2.0,0.67,0.00
7482,5.0,0.98,0.20
12128,2.5,0.67,0.00
12130,1.0,0.67,0.00
12131,6.0,4.08,0.70
12087,8.5,28.60,0.86
2018,2.0,0.67,0.00
12028,5.0,6.38,0.81
1890,8.5,12.12,0.97
10591,1.5,7.05,0.80
11771,4.5,2.71,1.00
1988,2.0,3.96,0.91
167,42.5,2.74,1.00
11927,4.0,5.62,0.88
11531,4.0,2.42,0.80
2033,19.5,19.51,1.00
12097,11.0,5.37,0.81
12076,81.0,11.39,0.95
590,1.5,1.60,0.33
12178,12.0,12.43,1.00
10724,13.0,50.89,0.97
6745,15.5,18.98,0.93
11763,22.0,15.50,1.00
793,1.5,0.67,0.00
7586,2.5,0.67,0.00
11986,2.0,2.11,0.78
12321,9.0,6.56,0.78
12320,2.0,1.06,0.33
12151,20.5,10.39,0.73
12349,15.0,4.15,0.55
12302,8.0,10.41,0.88
11691,2.0,3.07,0.55
12212,24.3,28.01,0.79
12292,9.5,22.56,0.95
1946,17.0,3.75,0.67
764,3.0,0.67,0.00
9402,112.0,0.67,0.00
12333,2.0,0.67,0.00
12372,6.5,0.67,0.00
10602,20.5,22.98,0.87
11453,20.5,28.22,0.96
12365,1.0,0.67,0.00
8370,28.5,37.16,0.98
7252,6.5,7.45,1.00
12419,5.5,4.77,0.67
12383,4.0,1.78,1.00
9911,50.5,29.96,0.79
11463,3.0,1.93,0.75
12562,7.0,0.67,0.00
12540,9.0,11.55,0.74
12523,19.0,18.70,1.00
11709,17.0,11.85,0.80
9957,17.0,12.96,0.92
12615,3.0,0.67,0.00
12617,3.5,3.79,0.93
1399,7.5,0.67,0.00
12570,2.0,4.17,0.92
11963,5.0,6.06,0.73
1816,16.5,23.53,0.89
12670,2.0,1.43,1.00
2078,1.5,1.58,0.67
12319,2.5,1.67,1.00
2079,4.0,1.87,1.00
12408,1.0,0.93,0.33
12771,149.13,42.57,0.92
12781,37.0,12.17,0.76
12431,2.5,1.22,0.25
1987,14.0,12.05,0.97
810,3.0,0.67,0.00
12758,1.0,1.00,0.25
12861,29.5,17.61,1.00
11721,80.5,60.95,1.00
12204,5.0,0.67,0.00
12908,0.5,0.67,0.00
1805,9.5,3.82,0.50
9267,9.5,5.34,0.92
597,5.0,2.86,0.62
5275,1.0,0.67,0.00
173,25.5,27.42,0.96
13091,1.0,1.07,0.33
13106,3.5,8.47,0.87
13075,1.0,1.42,0.67
13122,16.0,20.51,0.86
1992,1.5,0.60,0.33
13178,1.0,1.34,0.50
12869,2.0,1.11,0.33
13201,1.0,0.67,0.00
12980,2.0,1.81,0.33
12961,21.5,13.52,0.78
2111,7.0,1.24,0.67
13224,5.0,8.67,0.93
13252,4.0,0.67,0.00
13019,52.0,23.58,0.96
10716,67.0,8.78,0.18
9660,7.0,2.10,1.00
13304,1.0,1.43,0.50
13303,1.0,0.67,0.00
13174,2.0,0.67,0.00
12732,24.5,20.50,0.78
13355,4.0,2.10,0.83
12820,22.0,51.69,0.94
13351,108.5,5.56,0.57
13381,4.0,0.67,0.00
13391,5.0,3.46,0.75
13392,15.0,14.77,0.83
10957,5.0,5.72,0.92
13185,15.5,13.02,0.67
13426,15.5,43.01,0.97
13277,2.0,0.67,0.00
13466,15.5,0.67,0.00
171,2.0,2.43,1.00
5272,73.5,80.40,0.52
13071,67.5,104.65,0.96
13505,1.5,2.38,0.29
2138,1.5,1.30,0.50
2139,35.0,14.02,0.87
13514,2.5,0.67,0.00
12929,67.5,30.83,0.78
13501,22.0,2.69,0.43
12865,16.5,9.38,1.00
13571,1.0,0.67,0.00
2102,7.0,8.79,1.00
13590,3.0,2.87,0.80
13577,47.0,66.80,0.93
13065,18.5,19.64,0.89
13620,2.5,0.67,0.00
726,1.0,1.71,1.00
728,3.0,3.44,1.00
13232,5.0,6.30,0.80
11235,22.0,21.69,1.00
12742,8.0,9.92,0.64
13688,16.0,11.26,0.95
669,9.0,1.15,1.00
13678,7.0,7.16,0.72
2152,46.5,44.44,0.85
735,10.0,1.15,1.00
13682,4.5,10.92,0.85
13736,1.0,2.28,0.67
13587,3.5,0.67,0.00
13744,1.0,1.46,0.75
13747,3.5,1.55,0.50
13777,1.0,1.02,1.00
13778,2.0,0.67,0.00
11501,49.0,40.39,0.93
13850,7.0,2.35,0.50
13670,1.5,0.67,0.00
13859,2.0,1.19,0.33
13869,39.5,0.67,0.00
13887,1.5,1.51,0.50
13713,32.0,27.58,0.88
13909,1.0,0.67,0.00
13971,0.5,0.67,0.00
13920,4.0,0.82,0.33
1495,21.5,11.04,0.93
1247,3.0,4.30,0.75
13117,1.5,0.67,0.00
13202,26.0,31.93,0.97
14012,1.0,0.67,0.00
10,2.5,0.88,1.00
50,5.5,4.21,1.00
731,6.0,5.81,1.00
2189,3.5,5.61,0.75
14003,4.0,2.56,0.78
732,1.5,1.94,1.00
12805,29.5,1.58,0.71
13591,5.0,7.23,0.80
610,13.0,16.31,1.00
13808,8.0,4.12,0.75
14139,1.0,1.06,0.50
14141,2.0,0.94,0.33
2901,122.33,3.41,1.00
14161,3.0,3.31,1.00
14188,2.0,6.89,0.86
13287,22.5,22.46,1.00
14211,115.0,34.51,0.96
10087,21.3,0.67,0.00
14214,126.5,45.90,0.93
14269,4.5,3.55,0.12
13830,46.5,27.18,1.00
14302,6.5,0.67,0.00
14334,1.0,0.67,0.00
12124,43.5,11.43,0.85
13885,54.5,30.83,0.72
13271,4.5,10.10,1.00
14399,1.25,0.67,0.00
13933,1.0,0.67,0.00
9230,20.5,7.60,0.80
668,16.0,1.65,1.00
8731,112.5,111.08,1.00
12352,106.0,88.70,0.85
14353,3.5,4.94,0.87
14430,3.5,3.64,0.73
14437,2.0,1.23,0.33
14438,30.0,18.18,1.00
14367,1.0,2.05,0.75
14436,18.0,2.61,1.00
14360,8.5,1.31,0.50
2236,2.0,0.67,0.00
14381,71.0,36.46,0.92
14501,2.0,1.93,0.50
11310,19.0,26.72,0.90
10570,7.0,6.82,0.88
9674,26.5,26.21,1.00
2160,60.5,75.27,0.86
674,3.0,2.55,1.00
182,23.0,2.44,1.00
14620,16.0,5.73,0.91
670,3.0,1.15,1.00
13253,14.5,10.39,0.88
14655,19.0,0.67,0.00
12862,77.5,0.67,0.00
14364,3.0,0.67,0.00
14622,8.5,11.74,0.83
14666,5.5,0.67,0.00
14757,6.0,3.48,1.00
13283,3.5,4.64,0.80
14780,2.5,0.67,0.00
14670,1.0,5.41,0.70
14790,1.5,0.67,0.00
14818,2.5,2.92,0.78
14809,2.0,5.90,0.56
14167,12.5,26.45,0.96
14140,67.0,0.67,0.00
3309,66.5,36.35,0.84
14887,18.0,18.84,0.75
14524,12.5,29.37,0.83
14913,26.0,26.02,0.84
14925,0.5,1.60,1.00
17,7.5,6.32,1.00
14940,3.0,9.38,0.93
15031,1.0,0.67,0.00
15023,1.0,1.63,0.33
2284,1.0,2.11,0.50
15064,1.5,1.59,0.67
14649,1.0,1.19,0.50
15074,4.5,3.51,1.00
15079,6.5,1.15,0.33
15090,4.5,3.75,0.75
14250,2.0,2.92,0.67
14831,1.0,0.67,0.00
14587,1.0,2.65,0.83
15127,3.0,4.32,0.86
4565,74.5,37.45,0.91
13154,7.0,12.94,0.97
15149,3.0,2.07,0.83
14789,1.5,0.67,0.00
13249,5.0,0.67,0.00
12239,27.5,14.37,0.78
14945,3.0,4.29,0.70
2304,2.5,12.88,0.88
183,9.0,7.50,0.75
14905,3.0,2.83,0.80
188,5.0,0.65,0.50
14737,2.5,0.67,0.00
15222,3.5,4.06,0.78
14179,8.0,12.66,0.93
15229,6.5,9.68,0.84
4375,86.5,54.97,0.98
677,19.0,1.65,1.00
837,2.0,0.67,0.00
190,4.0,1.66,0.75
10914,66.0,66.10,1.00
527,4.0,3.55,0.73
13230,42.0,18.72,0.82
15202,2.0,3.63,0.83
2319,5.0,0.11,0.75
14872,4.0,9.35,0.93
14986,1.0,1.96,0.25
15310,20.5,44.39,1.00
15139,3.5,1.18,0.50
12006,3.0,0.67,0.00
14659,5.0,1.22,0.20
5604,119.0,47.21,1.00
15399,8.0,0.67,0.00
15440,1.0,0.67,0.00
2325,1.0,1.19,0.50
15205,110.5,76.64,0.98
14959,67.5,25.67,0.80
14804,37.5,42.92,0.89
623,2.0,1.17,1.00
2327,5.5,0.67,0.00
12313,4.0,7.60,0.93
15519,6.0,5.99,0.62
870,2.0,0.67,0.00
15464,1.5,3.26,0.56
15239,99.0,31.31,0.82
15226,1.5,1.44,0.67
15533,2.5,1.13,0.67
15554,1.0,0.67,0.00
903,1.5,0.67,0.00
817,1.5,0.67,0.00
818,1.0,2.53,0.67
15515,24.5,23.47,0.95
2218,11.0,9.86,0.85
681,3.0,1.15,1.00
1830,35.5,27.58,0.93
15442,4.0,0.67,0.00
679,2.0,1.15,1.00
15659,85.0,3.36,0.78
2355,1.0,0.99,0.33
15717,6.0,0.67,0.00
15722,3.0,0.67,0.00
15643,10.0,2.51,0.42
15742,1.0,2.35,1.00
15745,3.0,1.34,0.50
15605,4.0,2.07,1.00
15752,8.5,47.51,1.00
15539,32.5,21.39,0.96
11722,46.0,4.75,1.00
14812,73.0,67.18,0.91
15256,50.0,29.98,0.93
15822,1.5,0.67,0.00
15784,3.0,1.11,0.33
15837,2.5,4.84,0.72
15867,4.5,8.31,0.89
15487,53.0,89.21,0.49
14761,16.5,2.81,0.40
15966,3.0,0.92,1.00
7648,57.5,2.65,0.36
11870,4.5,9.06,1.00
2390,6.0,7.24,0.50
15984,2.0,0.67,0.00
66,5.0,1.13,0.50
15809,47.0,33.11,1.00
16015,2.5,0.67,0.00
15697,4.0,2.49,0.67
15836,9.0,3.07,1.00
16077,62.0,0.67,0.00
16090,1.0,0.67,0.00
12648,17.5,3.20,0.45
16117,3.0,2.72,0.67
12144,10.5,5.42,0.71
14459,2.5,6.44,0.73
16086,2.0,14.57,1.00
14171,5.5,12.30,0.94
15042,94.0,55.13,0.93
2422,1.0,3.09,0.78
15729,4.0,1.49,0.50
16247,7.0,2.89,0.43
16315,2.0,2.05,0.60
16329,5.5,0.67,0.00
16337,12.0,4.54,0.88
15632,14.5,13.74,0.91
16184,53.5,8.06,0.69
821,1.5,0.67,0.00
1999,39.0,15.00,0.95
823,3.0,0.67,0.00
2454,1.0,0.67,0.00
824,1.5,0.67,0.00
16265,5.0,1.89,0.75
16406,9.0,3.99,0.82
828,1.5,0.67,0.00
829,1.0,0.67,0.00
830,1.0,0.67,0.00
1080,16.5,28.22,0.92
16441,1.0,0.67,0.00
16350,1.5,1.72,0.50
148,34.0,5.42,0.90
14338,16.0,5.03,0.62
15625,3.0,2.94,0.62
834,1.0,0.67,0.00
6191,4.0,0.67,0.00
835,1.5,2.47,0.67
11979,88.0,86.59,0.88
11598,23.5,26.35,0.92
969,1.0,1.24,1.00
16199,42.0,3.90,0.50
13891,31.5,50.02,1.00
16487,3.0,1.82,0.50
16099,2.0,2.14,0.62
833,1.0,0.67,0.00
16136,77.5,31.96,0.82
16312,2.5,1.60,0.60
16213,1.5,0.67,0.00
2492,2.5,3.96,0.83
16712,1.5,2.07,0.56
16272,1.0,0.92,1.00
16718,11.0,14.85,0.82
12264,1.0,4.45,0.91
16750,12.0,9.61,0.90
16753,3.5,0.67,0.00
10941,109.0,59.94,0.97
2513,11.5,22.61,0.80
16760,1.0,0.67,0.00
15693,29.5,15.20,0.91
16234,3.5,3.77,0.89
15062,26.0,39.97,0.87
16540,3.0,2.11,0.71
16806,17.0,6.66,0.83
16814,36.0,45.42,0.86
16424,3.0,1.12,0.25
16823,6.0,8.41,0.95
16835,19.5,3.85,0.88
15008,2.0,0.67,0.00
2438,2.0,1.78,1.00
16052,81.0,1.87,0.44
8643,3.5,1.70,0.50
13794,9.0,8.36,0.89
16794,4.0,2.42,0.44
16804,1.0,1.39,0.50
16886,2.5,1.29,0.50
16919,1.5,0.67,0.00
16934,3.5,1.96,0.60
16941,6.5,4.50,0.64
16961,8.5,7.42,0.67
16971,6.0,10.01,0.95
16982,3.5,3.43,0.88
17010,3.0,0.67,0.00
17040,5.5,0.67,0.00
17077,13.5,10.64,0.87
17091,59.0,60.93,0.87
11323,4.0,1.64,0.33
16610,2.5,1.33,0.33
14682,6.0,5.63,0.84
213,1.5,0.67,0.00
2565,4.0,5.16,0.57
17113,1.0,2.25,0.86
844,1.5,0.67,0.00
16722,2.0,1.18,1.00
17144,1.5,0.75,1.00
847,1.0,0.67,0.00
17152,5.5,7.86,0.69
2450,11.0,16.30,1.00
17196,9.5,0.67,0.00
15066,6.0,7.47,1.00
10189,29.5,44.71,0.94
17223,1.0,3.91,0.64
16704,13.0,10.45,0.88
17227,41.5,4.77,0.50
17234,1.0,2.98,0.88
17103,1.0,2.10,0.75
2198,22.0,16.21,0.95
16774,1.0,0.67,0.00
17350,5.0,8.10,0.88
17351,3.0,3.31,0.86
17338,2.0,0.67,0.00
6200,102.0,1.14,0.33
17358,4.0,6.37,0.94
17377,41.5,44.49,0.96
16811,6.0,6.98,0.79
17397,4.5,3.16,0.50
17434,5.0,5.66,0.85
17451,2.5,1.71,0.33
17454,10.0,15.69,0.70
17419,5.0,1.12,0.50
17356,2.5,2.36,0.56
16847,19.0,5.19,0.54
17319,7.0,7.32,1.00
7566,19.0,22.39,0.85
799,23.0,0.67,0.00
17298,4.0,0.18,0.67
17636,4.0,2.47,0.45
17589,8.0,0.80,0.67
14016,33.5,21.94,0.90
628,7.0,5.70,1.00
17686,33.0,8.73,0.78
10341,55.0,69.89,0.85
17295,17.5,24.85,0.91
217,5.0,1.34,0.33
17750,35.5,30.26,0.87
17755,3.0,2.31,0.80
17532,2.5,0.67,0.00
17624,7.0,1.29,0.20
855,1.5,0.67,0.00
17746,9.5,4.73,0.26
15918,2.0,1.16,0.25
17831,2.5,1.29,0.25
2634,13.0,13.28,1.00
17901,1.0,0.67,0.00
17907,16.0,11.54,0.89
12331,94.0,1.14,0.33
17893,3.0,2.66,0.89
11373,44.5,57.43,0.97
17954,0.5,2.37,0.67
18005,2.0,2.15,0.45
6594,34.0,30.11,0.92
19203,4.0,5.76,0.88
16870,148.3,35.71,1.00
18060,4.5,0.67,0.00
18074,1.5,2.78,0.67
18083,4.5,5.04,0.69
18114,1.0,0.67,0.00
17801,8.5,3.13,0.77
16499,9.0,0.67,0.00
2088,43.5,4.87,1.00
17894,18.5,24.24,0.83
17920,1.0,1.34,0.33
17931,19.5,5.78,0.92
18087,1.5,1.33,1.00
9446,69.0,7.40,0.62
9687,51.0,2.27,1.00
18205,1.0,0.67,0.00
2212,24.0,22.63,0.89
13689,21.0,32.92,0.97
16580,27.0,9.88,0.88
11899,19.5,23.41,0.76
9778,84.0,2.18,0.62
18071,8.0,17.61,0.91
17808,7.0,12.57,0.85
18285,2.5,5.85,0.89
18276,24.0,14.86,0.87
16928,21.5,5.32,0.78
18317,3.5,4.43,0.82
18254,17.0,0.67,0.00
18260,4.0,13.03,0.80
16782,19.5,11.41,0.71
862,2.0,0.67,0.00
632,2.0,0.67,0.00
2458,1.0,0.67,0.00
18411,1.0,0.90,0.50
18315,69.0,18.68,0.79
15872,52.5,36.18,0.96
868,1.0,1.99,0.67
16711,14.0,1.48,0.83
18252,21.5,31.76,0.95
2799,5.0,4.26,0.91
18440,6.5,6.72,0.33
18441,2.5,0.00,0.86
18447,9.0,2.87,0.67
18443,10.0,0.67,0.00
867,1.0,0.67,0.00
2807,5.5,0.67,0.00
18461,4.0,2.17,0.86
18466,1.0,0.67,0.00
18476,4.0,0.67,0.00
16838,14.0,26.98,0.84
18490,4.5,9.21,0.68
16558,93.5,5.43,0.82
18471,23.5,2.60,0.50
18460,93.0,1.15,0.02
2812,2.0,1.64,0.83
3448,35.0,35.47,0.88
16042,5.0,4.53,0.77
18548,1.0,0.67,0.00
18547,61.5,16.59,0.53
18560,1.5,0.67,0.00
13167,42.5,23.00,0.84
18600,28.5,4.65,0.75
4717,10.0,25.59,0.93
17245,8.0,0.67,0.00
20162,7.5,0.67,0.00
18192,6.5,3.05,0.35
18701,1.5,0.67,0.00
18351,6.5,0.67,0.00
274,2.0,2.41,0.83
2836,4.0,0.67,0.00
18791,5.5,7.32,0.95
225,3.0,0.67,0.00
2456,4.5,0.67,0.00
17640,5.0,16.74,0.67
16936,9.0,12.74,0.96
18907,2.0,5.08,0.82
18757,2.0,2.27,0.80
18842,2.0,2.44,1.00
18856,5.0,9.76,0.80
873,0.5,1.15,0.50
17524,3.0,0.67,0.00
875,2.0,0.67,0.00
18888,129.5,3.16,0.75
877,1.5,0.67,0.00
2042,20.5,19.91,0.91
18794,5.0,0.67,0.00
18793,3.0,0.67,0.00
882,1.5,0.67,0.00
18287,18.5,28.70,0.88
18935,0.5,1.37,0.50
885,1.5,0.67,0.00
2440,11.0,8.05,1.00
889,1.5,0.67,0.00
15278,15.5,66.54,1.00
15727,1.0,1.02,0.50
18936,15.0,4.85,0.75
806,3.0,0.67,0.00
10013,15.0,22.50,0.91
869,3.0,0.67,0.00
876,1.0,0.67,0.00
884,1.5,0.67,0.00
19035,2.5,1.50,0.40
19049,9.5,2.78,0.55
18913,7.5,16.81,0.95
10945,1.5,2.20,0.75
2844,4.5,10.94,0.81
19078,7.5,7.01,0.86
19093,2.0,0.67,0.00
11282,40.5,21.12,0.78
19127,15.0,3.65,0.70
6572,3.0,3.00,0.88
19149,5.5,4.84,0.67
19193,2.5,3.60,0.62
18594,29.0,1.04,0.03
2007,5.0,7.84,0.83
18593,18.5,1.04,0.03
19272,26.5,35.58,0.86
19185,1.5,0.67,0.00
19283,16.0,26.32,0.89
8272,1.5,0.67,0.00
2747,14.0,13.63,1.00
19320,1.5,0.67,0.00
18384,5.5,5.90,0.87
18340,61.0,29.54,0.89
18877,2.0,4.12,0.75
19248,23.0,16.84,0.88
18591,68.5,0.67,0.00
14542,34.0,38.33,0.93
12299,73.5,17.85,1.00
19400,8.5,3.57,1.00
19336,1.0,0.78,0.33
19474,2.5,3.89,0.58
2894,6.5,14.02,0.95
17591,7.5,0.67,0.00
13633,40.0,31.65,0.82
19101,34.5,26.67,0.81
18228,20.0,0.67,0.00
2902,3.0,5.83,0.90
16625,23.0,20.73,0.89
19210,3.5,2.89,0.71
19533,3.0,1.05,0.50
19574,1.0,0.67,0.00
19618,10.0,5.50,0.72
19625,30.5,15.54,0.50
19622,2.0,0.67,0.00
19634,3.5,0.99,0.33
18862,7.0,6.27,0.58
19664,1.0,0.67,0.00
19447,2.5,4.14,0.78
19701,0.5,0.67,0.00
19303,2.0,0.93,0.40
19208,36.0,2.99,0.26
19714,3.0,3.07,0.71
19751,2.5,0.67,0.00
106,4.0,1.83,0.83
891,1.5,0.67,0.00
2948,44.0,0.67,0.00
895,3.5,0.67,0.00
896,1.5,0.67,0.00
29,8.0,7.25,1.00
19659,2.5,1.64,0.50
19443,12.5,16.41,0.90
19845,1.5,1.21,1.00
19593,2.5,0.67,0.00
18721,5.0,39.07,0.80
19477,2.0,1.50,0.29
9262,26.0,41.45,0.94
893,5.0,0.67,0.00
897,1.0,0.67,0.00
2539,22.5,8.47,0.79
100,1.0,0.67,0.00
19957,5.0,0.91,1.00
110,3.5,0.67,0.00
17586,60.0,2.03,0.57
20010,2.0,0.67,0.00
2975,2.0,0.67,0.00
20021,2.0,1.03,0.33
15236,24.0,13.86,0.90
11541,10.0,11.57,0.82
17573,2.5,0.70,0.25
20031,2.0,10.30,0.75
20075,1.0,0.67,0.00
20074,2.0,1.51,0.50
20090,1.0,0.67,0.00
20113,9.0,12.42,0.83
18488,5.5,0.67,0.00
11664,34.0,1.43,0.50
18658,13.0,8.18,0.81
19838,5.0,4.01,0.60
19133,12.0,0.67,0.00
19989,3.0,0.67,0.00
20189,21.0,17.66,0.84
20218,1.0,0.67,0.00
20226,1.5,3.54,0.86
20224,23.0,17.00,0.86
20231,0.5,0.67,0.00
20114,1.0,3.39,0.71
20248,2.0,0.67,0.00
20166,6.0,4.73,0.85
20294,2.0,1.46,0.75
543,9.0,38.24,0.96
20305,9.0,4.43,0.83
19623,3.5,2.06,0.50
18293,7.5,0.67,0.00
10429,10.0,99.55,0.95
20340,3.0,1.19,1.00
20129,34.5,35.04,0.92
3004,16.0,19.72,0.92
20385,4.5,2.40,0.70
20444,0.5,0.67,0.00
19955,112.0,42.52,0.89
11700,27.0,28.67,0.89
20411,1.0,0.95,0.50
20456,2.0,2.89,1.00
20486,1.0,0.67,0.00
17068,112.5,43.44,0.83
17802,10.5,8.65,0.82
20483,1.0,1.19,0.33
20532,17.5,20.22,0.93
1407,2.0,1.20,1.00
